"Fecha","Usuario","CPU_Por","Memoria_Por","Proceso"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","0.0","0.0","/bin/bash"
"210309-121901","yarn","189","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","198","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","184","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","186","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","188","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","187","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","169","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","189","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","184","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","181","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","188","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","189","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-121901","yarn","185","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122401","hbase","0.0","0.0","python2.7"
"210309-122401","hbase","0.3","0.0","/bin/bash"
"210309-122401","hbase","0.0","0.0","sleep"
"210309-122401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122401","hdfs","0.0","0.0","python2.7"
"210309-122401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-122401","impala","0.0","0.0","python2.7"
"210309-122401","yarn","0.0","0.0","bash"
"210309-122401","yarn","0.0","0.0","/bin/bash"
"210309-122401","yarn","229","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122401","yarn","0.0","0.0","python2.7"
"210309-122401","yarn","0.0","0.0","bash"
"210309-122401","yarn","0.0","0.0","/bin/bash"
"210309-122401","yarn","68.6","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","hbase","0.0","0.0","python2.7"
"210309-122901","hbase","0.3","0.0","/bin/bash"
"210309-122901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","hdfs","0.0","0.0","python2.7"
"210309-122901","impala","146","10.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-122901","impala","0.0","0.0","python2.7"
"210309-122901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","0.0","0.0","python2.7"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","17.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","0.0","0.0","bash"
"210309-122901","yarn","70.5","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","71.1","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","70.3","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","78.2","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","101","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","81.3","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","0.0","0.0","/bin/bash"
"210309-122901","yarn","78.0","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","69.4","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","72.2","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","70.7","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","86.6","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","70.0","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","68.6","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","81.0","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","78.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","69.5","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","75.0","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","72.6","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","70.0","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","69.5","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","68.3","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-122901","yarn","71.1","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123401","hbase","0.0","0.0","python2.7"
"210309-123401","hbase","0.3","0.0","/bin/bash"
"210309-123401","hbase","0.0","0.0","sleep"
"210309-123401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123401","hdfs","0.0","0.0","python2.7"
"210309-123401","impala","146","10.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-123401","impala","0.0","0.0","python2.7"
"210309-123401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123401","yarn","0.0","0.0","python2.7"
"210309-123901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123901","hbase","0.0","0.0","python2.7"
"210309-123901","hbase","0.3","0.0","/bin/bash"
"210309-123901","hbase","0.0","0.0","sleep"
"210309-123901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123901","hdfs","0.0","0.0","python2.7"
"210309-123901","impala","146","10.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-123901","impala","0.0","0.0","python2.7"
"210309-123901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-123901","yarn","0.0","0.0","python2.7"
"210309-124401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124401","hbase","0.0","0.0","python2.7"
"210309-124401","hbase","0.3","0.0","/bin/bash"
"210309-124401","hbase","0.0","0.0","sleep"
"210309-124401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124401","hdfs","0.0","0.0","python2.7"
"210309-124401","impala","146","10.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-124401","impala","0.0","0.0","python2.7"
"210309-124401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124401","yarn","0.0","0.0","python2.7"
"210309-124901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124901","hbase","0.0","0.0","python2.7"
"210309-124901","hbase","0.3","0.0","/bin/bash"
"210309-124901","hbase","0.0","0.0","sleep"
"210309-124901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124901","hdfs","0.0","0.0","python2.7"
"210309-124901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-124901","impala","0.0","0.0","python2.7"
"210309-124901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-124901","yarn","0.0","0.0","python2.7"
"210309-125401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125401","hbase","0.0","0.0","python2.7"
"210309-125401","hbase","0.3","0.0","/bin/bash"
"210309-125401","hbase","0.0","0.0","sleep"
"210309-125401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125401","hdfs","0.0","0.0","python2.7"
"210309-125401","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-125401","impala","0.0","0.0","python2.7"
"210309-125401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125401","yarn","0.0","0.0","python2.7"
"210309-125901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125901","hbase","0.0","0.0","python2.7"
"210309-125901","hbase","0.3","0.0","/bin/bash"
"210309-125901","hbase","0.0","0.0","sleep"
"210309-125901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125901","hdfs","0.0","0.0","python2.7"
"210309-125901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-125901","impala","0.0","0.0","python2.7"
"210309-125901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-125901","yarn","0.0","0.0","python2.7"
"210309-130401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130401","hbase","0.0","0.0","python2.7"
"210309-130401","hbase","0.3","0.0","/bin/bash"
"210309-130401","hbase","0.0","0.0","sleep"
"210309-130401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130401","hdfs","0.0","0.0","python2.7"
"210309-130401","impala","146","13.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-130401","impala","0.0","0.0","python2.7"
"210309-130401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130401","yarn","0.0","0.0","python2.7"
"210309-130401","yarn","0.0","0.0","bash"
"210309-130401","yarn","0.0","0.0","/bin/bash"
"210309-130401","yarn","13.7","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130401","yarn","0.0","0.0","/bin/sh"
"210309-130401","yarn","0.8","0.0","python"
"210309-130901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130901","hbase","0.0","0.0","python2.7"
"210309-130901","hbase","0.3","0.0","/bin/bash"
"210309-130901","hbase","0.0","0.0","sleep"
"210309-130901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130901","hdfs","0.0","0.0","python2.7"
"210309-130901","impala","146","10.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-130901","impala","0.0","0.0","python2.7"
"210309-130901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-130901","yarn","0.0","0.0","python2.7"
"210309-131401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131401","hbase","0.0","0.0","python2.7"
"210309-131401","hbase","0.3","0.0","/bin/bash"
"210309-131401","hbase","0.0","0.0","sleep"
"210309-131401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131401","hdfs","0.0","0.0","python2.7"
"210309-131401","impala","146","23.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-131401","impala","0.0","0.0","python2.7"
"210309-131401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131401","yarn","0.0","0.0","python2.7"
"210309-131901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131901","hbase","0.0","0.0","python2.7"
"210309-131901","hbase","0.3","0.0","/bin/bash"
"210309-131901","hbase","0.0","0.0","sleep"
"210309-131901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131901","hdfs","0.0","0.0","python2.7"
"210309-131901","impala","146","10.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-131901","impala","0.0","0.0","python2.7"
"210309-131901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-131901","yarn","0.0","0.0","python2.7"
"210309-132401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132401","hbase","0.0","0.0","python2.7"
"210309-132401","hbase","0.3","0.0","/bin/bash"
"210309-132401","hbase","0.0","0.0","sleep"
"210309-132401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132401","hdfs","0.0","0.0","python2.7"
"210309-132401","impala","146","11.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-132401","impala","0.0","0.0","python2.7"
"210309-132401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132401","yarn","0.0","0.0","python2.7"
"210309-132401","yarn","0.0","0.0","bash"
"210309-132401","yarn","0.0","0.0","/bin/bash"
"210309-132401","yarn","20.3","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132401","yarn","0.0","0.0","bash"
"210309-132401","yarn","0.0","0.0","/bin/bash"
"210309-132401","yarn","13.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132401","yarn","0.0","0.0","/bin/sh"
"210309-132401","yarn","0.9","0.0","python"
"210309-132901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132901","hbase","0.0","0.0","python2.7"
"210309-132901","hbase","0.3","0.0","/bin/bash"
"210309-132901","hbase","0.0","0.0","sleep"
"210309-132901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132901","hdfs","0.0","0.0","python2.7"
"210309-132901","impala","146","10.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-132901","impala","0.0","0.0","python2.7"
"210309-132901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-132901","yarn","0.0","0.0","python2.7"
"210309-133401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133401","hbase","0.0","0.0","python2.7"
"210309-133401","hbase","0.3","0.0","/bin/bash"
"210309-133401","hbase","0.0","0.0","sleep"
"210309-133401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133401","hdfs","0.0","0.0","python2.7"
"210309-133401","impala","146","13.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-133401","impala","0.0","0.0","python2.7"
"210309-133401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133401","yarn","0.0","0.0","python2.7"
"210309-133901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133901","hbase","0.0","0.0","python2.7"
"210309-133901","hbase","0.3","0.0","/bin/bash"
"210309-133901","hbase","0.0","0.0","sleep"
"210309-133901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133901","hdfs","0.0","0.0","python2.7"
"210309-133901","impala","146","10.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-133901","impala","0.0","0.0","python2.7"
"210309-133901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-133901","yarn","0.0","0.0","python2.7"
"210309-134401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134401","hbase","0.0","0.0","python2.7"
"210309-134401","hbase","0.3","0.0","/bin/bash"
"210309-134401","hbase","0.0","0.0","sleep"
"210309-134401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134401","hdfs","0.0","0.0","python2.7"
"210309-134401","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-134401","impala","0.0","0.0","python2.7"
"210309-134401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134401","yarn","0.0","0.0","python2.7"
"210309-134901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","hbase","0.0","0.0","python2.7"
"210309-134901","hbase","0.3","0.0","/bin/bash"
"210309-134901","hbase","0.0","0.0","sleep"
"210309-134901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","hdfs","0.0","0.0","python2.7"
"210309-134901","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-134901","impala","0.0","0.0","python2.7"
"210309-134901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","yarn","0.0","0.0","python2.7"
"210309-135401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135401","hbase","0.0","0.0","python2.7"
"210309-135401","hbase","0.3","0.0","/bin/bash"
"210309-135401","hbase","0.0","0.0","sleep"
"210309-135401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135401","hdfs","0.0","0.0","python2.7"
"210309-135401","impala","146","15.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-135401","impala","0.0","0.0","python2.7"
"210309-135401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135401","yarn","0.0","0.0","python2.7"
"210309-135901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","hbase","0.0","0.0","python2.7"
"210309-135901","hbase","0.3","0.0","/bin/bash"
"210309-135901","hbase","0.0","0.0","sleep"
"210309-135901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","hdfs","0.0","0.0","python2.7"
"210309-135901","impala","146","10.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-135901","impala","0.0","0.0","python2.7"
"210309-135901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","yarn","0.0","0.0","python2.7"
"210309-140401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","hbase","0.0","0.0","python2.7"
"210309-140401","hbase","0.3","0.0","/bin/bash"
"210309-140401","hbase","0.0","0.0","sleep"
"210309-140401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","hdfs","0.0","0.0","python2.7"
"210309-140401","impala","146","14.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-140401","impala","0.0","0.0","python2.7"
"210309-140401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","yarn","0.0","0.0","python2.7"
"210309-140901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","hbase","0.0","0.0","python2.7"
"210309-140901","hbase","0.3","0.0","/bin/bash"
"210309-140901","hbase","0.0","0.0","sleep"
"210309-140901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","hdfs","0.0","0.0","python2.7"
"210309-140901","impala","146","10.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-140901","impala","0.0","0.0","python2.7"
"210309-140901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","yarn","0.0","0.0","python2.7"
"210309-141401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141401","hbase","0.0","0.0","python2.7"
"210309-141401","hbase","0.3","0.0","/bin/bash"
"210309-141401","hbase","0.0","0.0","sleep"
"210309-141401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141401","hdfs","0.0","0.0","python2.7"
"210309-141401","impala","146","13.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-141401","impala","0.0","0.0","python2.7"
"210309-141401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141401","yarn","0.0","0.0","python2.7"
"210309-141401","yarn","0.0","0.0","bash"
"210309-141401","yarn","2.0","0.0","/bin/bash"
"210309-141401","yarn","0.0","0.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","hbase","0.0","0.0","python2.7"
"210309-141901","hbase","0.3","0.0","/bin/bash"
"210309-141901","hbase","0.0","0.0","sleep"
"210309-141901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","hdfs","0.0","0.0","python2.7"
"210309-141901","impala","146","10.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-141901","impala","0.0","0.0","python2.7"
"210309-141901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","yarn","0.0","0.0","python2.7"
"210309-142401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","hbase","0.0","0.0","python2.7"
"210309-142401","hbase","0.3","0.0","/bin/bash"
"210309-142401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","hdfs","0.0","0.0","python2.7"
"210309-142401","impala","146","11.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-142401","impala","0.0","0.0","python2.7"
"210309-142401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","yarn","0.0","0.0","python2.7"
"210309-142401","yarn","0.0","0.0","bash"
"210309-142401","yarn","0.0","0.0","/bin/bash"
"210309-142401","yarn","41.7","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","hbase","0.0","0.0","python2.7"
"210309-142901","hbase","0.3","0.0","/bin/bash"
"210309-142901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","hdfs","0.0","0.0","python2.7"
"210309-142901","impala","146","10.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-142901","impala","0.0","0.0","python2.7"
"210309-142901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","yarn","0.0","0.0","python2.7"
"210309-143401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","hbase","0.0","0.0","python2.7"
"210309-143401","hbase","0.3","0.0","/bin/bash"
"210309-143401","hbase","0.0","0.0","sleep"
"210309-143401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","hdfs","0.0","0.0","python2.7"
"210309-143401","impala","146","12.3","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-143401","impala","0.0","0.0","python2.7"
"210309-143401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","yarn","0.0","0.0","python2.7"
"210309-143902","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143902","hbase","0.0","0.0","python2.7"
"210309-143902","hbase","0.3","0.0","/bin/bash"
"210309-143902","hbase","0.0","0.0","sleep"
"210309-143902","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143902","hdfs","0.0","0.0","python2.7"
